ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
ABBV,9/23/2016,65.05,65.33,64.75,64.98,5153604,0,1,63.15241935,63.42425144,62.86117069,63.08446133,5153604
ABBV,9/26/2016,64.52,64.88,64.02,64.07,5567517,0,1,62.63788004,62.98737844,62.1524656,62.20100704,5567517
ABBV,9/27/2016,63.95,64.75,63.69,64.57,4358334,0,1,62.08450757,62.86117069,61.83209206,62.68642149,4358334
ABBV,9/28/2016,64.94,64.94,63.885,64.22,5645599,0,1,63.04562817,63.04562817,62.02140369,62.34663137,5645599
ABBV,9/29/2016,64.3,64.31,62.8,62.82,6431183,0,1,62.42429768,62.43400597,60.96805435,60.98747093,6431183
ABBV,9/30/2016,62.67,63.255,62.45,63.07,7316537,0,1,60.84184659,61.40978149,60.62826424,61.23017815,7316537
ABBV,10/3/2016,63.02,63.29,62.25,63.23,4239556,0,1,61.1816367,61.4437605,60.43409846,61.38551077,4239556
ABBV,10/4/2016,63.31,63.53,62.55,63,4719437,0,1,61.46317708,61.67675944,60.72534713,61.16222013,4719437
ABBV,10/5/2016,63.08,63.75,63,63.39,4442517,0,1,61.23988644,61.89034179,61.16222013,61.54084339,4442517
ABBV,10/6/2016,63.16,63.21,62.56,62.83,4446105,0,1,61.31755275,61.36609419,60.73505541,60.99717922,4446105
ABBV,10/7/2016,63.1,63.58,62.5,62.93,3811971,0,1,61.25930302,61.72530088,60.67680568,61.0942621,3811971
ABBV,10/10/2016,63.07,63.66,62.92,63.31,3135309,0,1,61.23017815,61.80296719,61.08455382,61.46317708,3135309
ABBV,10/11/2016,63.08,63.26,62.05,62.39,5308309,0,1,61.23988644,61.41463564,60.23993268,60.5700145,5308309
ABBV,10/12/2016,62,62.23,61.015,61.21,4563776,0.57,1,60.75190574,60.97727572,59.78673434,59.97780888,4563776
ABBV,10/13/2016,60.96,61.61,60.6793,61.15,5988601,0,1,59.73284152,60.36975666,59.45779216,59.91901671,5988601
ABBV,10/14/2016,61.45,61.515,60.15,60.17,5606379,0,1,60.21297755,60.27666906,58.93914727,58.95874465,5606379
ABBV,10/17/2016,60.1,60.71,59.86,60.14,6138658,0,1,58.89015379,59.48787416,58.65498513,58.92934857,6138658
ABBV,10/18/2016,60.62,61.62,60.4,61.55,6655071,0,1,59.39968591,60.37955535,59.18411463,60.31096449,6655071
ABBV,10/19/2016,62.04,62.16,61.17,61.43,5588887,0,1,60.79110052,60.90868485,59.9386141,60.19338016,5588887
ABBV,10/20/2016,61.45,61.98,61.33,61.76,4391317,0,1,60.21297755,60.73230835,60.09539321,60.51673708,4391317
ABBV,10/21/2016,61.38,61.44,60.6499,60.98,4341676,0,1,60.14438669,60.20317885,59.428984,59.75243891,4341676
ABBV,10/24/2016,61.13,61.68,61.02,61.12,3934849,0,1,59.89941932,60.43834752,59.79163368,59.88962063,3934849
ABBV,10/25/2016,61.06,61.655,60.95,61.55,6432640,0,1,59.83082846,60.41385078,59.72304282,60.31096449,6432640
ABBV,10/26/2016,61.51,61.71,60.71,61.02,4560823,0,1,60.27176971,60.4677436,59.48787416,59.79163368,4560823
ABBV,10/27/2016,61.45,61.72,60.6,61.46,6612491,0,1,60.21297755,60.4775423,59.38008852,60.22277624,6612491
ABBV,10/28/2016,57.55,58.39,55.0623,57.6,24859961,0,1,56.3914867,57.21457704,53.95386548,56.44048017,24859961
ABBV,10/31/2016,57.06,57.3,55.72,55.78,14185393,0,1,55.91135067,56.14651934,54.59832561,54.65711778,14185393
ABBV,11/1/2016,56,56.61,55.68,56.45,9798803,0,1,54.87268906,55.47040942,54.55913084,55.31363031,9798803
ABBV,11/2/2016,56.46,57.19,56.4,56.79,9779042,0,1,55.323429,56.0387337,55.26463684,55.64678592,9779042
ABBV,11/3/2016,57.12,57.288,55.85,55.89,9842344,0,1,55.97014284,56.13476091,54.72570864,54.76490342,9842344
ABBV,11/4/2016,56.07,56.87,55.87,56.04,11186952,0,1,54.94127992,55.72517548,54.74530603,54.91188384,11186952
ABBV,11/7/2016,56.81,61.16,56.635,58.91,17763114,0,1,55.66638331,59.92881541,55.49490616,57.72410915,17763114
ABBV,11/8/2016,58.8,59.605,58.0316,58.81,9353242,0,1,57.61632351,58.40511842,56.86339183,57.62612221,9353242
ABBV,11/9/2016,64.1,64.695,60.41,62.64,18693998,0,1,62.80963158,63.3926539,59.19391332,61.37902219,18693998
ABBV,11/10/2016,63.06,65.05,62.79,64,15948718,0,1,61.79056736,63.74050756,61.52600261,62.71164464,15948718
ABBV,11/11/2016,63.54,63.85,62.79,63.1,10201578,0,1,62.26090469,62.56466422,61.52600261,61.82976214,10201578
ABBV,11/14/2016,63.4,63.64,62.251,62.97,8315696,0,1,62.12372297,62.35889164,60.99785297,61.70237911,8315696
ABBV,11/15/2016,63.39,63.39,61.98,62.87,5610308,0,1,62.11392428,62.11392428,60.73230835,61.60439216,5610308
ABBV,11/16/2016,62.67,62.97,61.42,61.54,6570990,0,1,61.40841827,61.70237911,60.18358146,60.3011658,6570990
ABBV,11/17/2016,61.75,61.99,61.13,61.7,4879527,0,1,60.50693838,60.74210705,59.89941932,60.45794491,4879527
ABBV,11/18/2016,61.65,62.1426,60.39,60.52,7023246,0,1,60.40895144,60.89163513,59.17431593,59.30169896,7023246
ABBV,11/21/2016,60.7,60.8,60.2,60.42,6328304,0,1,59.47807546,59.57606241,58.98814074,59.20371202,6328304
ABBV,11/22/2016,60.49,60.56,58.61,58.93,8516828,0,1,59.27230288,59.34089374,57.43014832,57.74370654,8516828
ABBV,11/23/2016,58.81,60.38,58.6,60.18,5580284,0,1,57.62612221,59.16451724,57.42034962,58.96854335,5580284
ABBV,11/25/2016,60.04,60.67,59.67,60.51,2942309,0,1,58.83136163,59.44867938,58.46880993,59.29190027,2942309
ABBV,11/28/2016,59.13,59.94,59.01,59.46,6274639,0,1,57.93968043,58.73337468,57.8220961,58.26303735,6274639
ABBV,11/29/2016,59.7,62.1,59.52,61.59,11858682,0,1,58.49820601,60.84989269,58.32182951,60.35015927,11858682
ABBV,11/30/2016,61.63,61.84,60.63,60.8,9025182,0,1,60.38935405,60.59512663,59.4094846,59.57606241,9025182
ABBV,12/1/2016,60.83,60.83,58.75,59.16,8266058,0,1,59.60545849,59.60545849,57.56733004,57.96907651,8266058
ABBV,12/2/2016,59.19,60,58.95,59.43,8020668,0,1,57.9984726,58.79216685,57.76330393,58.23364126,8020668
ABBV,12/5/2016,59.6,61.22,59.57,60.86,10227657,0,1,58.40021907,59.98760757,58.37082299,59.63485457,10227657
ABBV,12/6/2016,60.76,61.72,60.33,61.62,7610418,0,1,59.53686763,60.4775423,59.11552377,60.37955535,7610418
ABBV,12/7/2016,60.26,60.65,58.8,59.99,13095613,0,1,59.0469329,59.42908199,57.61632351,58.78236815,13095613
ABBV,12/8/2016,60.02,60.98,59.09,60.9,9192264,0,1,58.81176424,59.75243891,57.90048565,59.67404935,9192264
ABBV,12/9/2016,61.19,61.925,60.92,61.54,7102861,0,1,59.95821149,60.67841553,59.69364674,60.3011658,7102861
ABBV,12/12/2016,61.53,62.45,61.51,62.04,5984483,0,1,60.2913671,61.19284699,60.27176971,60.79110052,5984483
ABBV,12/13/2016,62.33,62.44,61.36,61.99,8599585,0,1,61.07526266,61.1830483,60.1247893,60.74210705,8599585
ABBV,12/14/2016,61.55,62.3,61.51,61.67,5115655,0,1,60.31096449,61.04586658,60.27176971,60.42854883,5115655
ABBV,12/15/2016,61.8,62.111,61.55,62.02,6416907,0,1,60.55593185,60.86067125,60.31096449,60.77150313,6416907
ABBV,12/16/2016,62.12,62.49,61.83,62.22,10555844,0,1,60.86949008,61.23204177,60.58532794,60.96747702,10555844
ABBV,12/19/2016,62.37,63.33,62.12,62.22,5964359,0,1,61.11445744,62.05513211,60.86949008,60.96747702,5964359
ABBV,12/20/2016,62.34,62.71,61.75,62.16,5751786,0,1,61.08506136,61.44761305,60.50693838,60.90868485,5751786
ABBV,12/21/2016,62.225,62.41,61.43,61.45,5498667,0,1,60.97237637,61.15365222,60.19338016,60.21297755,5498667
ABBV,12/22/2016,61.58,61.92,61.35,61.66,5625978,0,1,60.34036058,60.67351619,60.1149906,60.41875013,5625978
ABBV,12/23/2016,61.78,62.395,61.47,62.34,4798062,0,1,60.53633446,61.13895417,60.23257494,61.08506136,4798062
ABBV,12/27/2016,62.52,63.015,62.41,62.5,5396206,0,1,61.26143786,61.74647323,61.15365222,61.24184047,5396206
ABBV,12/28/2016,62.51,62.75,62.25,62.27,5190362,0,1,61.25163916,61.48680783,60.9968731,61.01647049,5190362
ABBV,12/29/2016,62.39,63.06,62.39,62.73,4990040,0,1,61.13405483,61.79056736,61.13405483,61.46721044,4990040
ABBV,12/30/2016,62.729,62.93,62.41,62.62,5998775,0,1,61.46623057,61.66318433,61.15365222,61.3594248,5998775
